DATAFLOW,FREQ,REF_AREA,DATA_TYPE,PURCHASE_PRODUCTS,SOLD_PRODUCTS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_PURCHASE_PRODUCTS,NOTE_SOLD_PRODUCTS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,68,ALL,WINE,2020,106.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,68,ALL,WINE,2021,106.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,68,ALL,WINE,2022,116.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,68,ALL,WINE,2023,112.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMA,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMA,2016,-1.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMA,2017,8.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMA,2018,-3.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMA,2019,0.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMA,2020,-3.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMA,2021,6.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMA,2022,22.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMA,2023,5.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMAODUCT,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMAODUCT,2016,-7.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMAODUCT,2017,11.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMAODUCT,2018,1.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMAODUCT,2019,4.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMAODUCT,2020,-1.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMAODUCT,2021,0.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMAODUCT,2022,27.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMAODUCT,2023,8.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMATPUT,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMATPUT,2016,-4.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMATPUT,2017,9.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMATPUT,2018,-1.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMATPUT,2019,2.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMATPUT,2020,-2.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMATPUT,2021,3.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMATPUT,2022,25.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,ANIMATPUT,2023,7.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CATTL,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CATTL,2016,-1.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CATTL,2017,1.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CATTL,2018,1.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CATTL,2019,-0.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CATTL,2020,-2.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CATTL,2021,4.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CATTL,2022,19.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CATTL,2023,6.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CEREA,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CEREA,2016,-8.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CEREA,2017,-0.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CEREA,2018,3.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CEREA,2019,1.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CEREA,2020,5.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CEREA,2021,32.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CEREA,2022,41,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CEREA,2023,-22.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUT,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUT,2016,-2.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUT,2017,7.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUT,2018,2.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUT,2019,0.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUT,2020,3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUT,2021,11.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUT,2022,18,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUT,2023,0.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUTE,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUTE,2016,-3.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUTE,2017,5.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUTE,2018,4.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUTE,2019,-2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUTE,2020,0.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUTE,2021,19.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUTE,2022,29.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,CROPUTE,2023,-7.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FORAGANTS,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FORAGANTS,2016,1.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FORAGANTS,2017,10.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FORAGANTS,2018,20.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FORAGANTS,2019,-7.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FORAGANTS,2020,-2.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FORAGANTS,2021,18,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FORAGANTS,2022,41.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FORAGANTS,2023,-5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRESHETABL,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRESHETABL,2016,-5.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRESHETABL,2017,16.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRESHETABL,2018,-6.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRESHETABL,2019,10,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRESHETABL,2020,1.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRESHETABL,2021,1.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRESHETABL,2022,17.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRESHETABL,2023,4.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRUIT,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRUIT,2016,4.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRUIT,2017,1.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRUIT,2018,9.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRUIT,2019,-5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRUIT,2020,8.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRUIT,2021,11.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRUIT,2022,-1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,FRUIT,2023,15.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,INDUSLCRO,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,INDUSLCRO,2016,-0.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,INDUSLCRO,2017,5.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,INDUSLCRO,2018,-6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,INDUSLCRO,2019,-2.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,INDUSLCRO,2020,7.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,INDUSLCRO,2021,26.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,INDUSLCRO,2022,12.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,INDUSLCRO,2023,-8.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,OLIVE,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,OLIVE,2016,-8.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,OLIVE,2017,22.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,OLIVE,2018,-10.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,OLIVE,2019,-1.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,OLIVE,2020,-5.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,OLIVE,2021,9.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,OLIVE,2022,11.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,OLIVE,2023,26,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PIGS,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PIGS,2016,6.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PIGS,2017,15.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PIGS,2018,-14.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PIGS,2019,-0.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PIGS,2020,-4.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PIGS,2021,7.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PIGS,2022,18.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PIGS,2023,22.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PLANTDFLO,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PLANTDFLO,2016,1.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PLANTDFLO,2017,3.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PLANTDFLO,2018,-0.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PLANTDFLO,2019,5.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PLANTDFLO,2020,4.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PLANTDFLO,2021,3.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PLANTDFLO,2022,11.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,PLANTDFLO,2023,2.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POTAT,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POTAT,2016,19.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POTAT,2017,-5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POTAT,2018,-4.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POTAT,2019,10.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POTAT,2020,-2.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POTAT,2021,2.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POTAT,2022,16.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POTAT,2023,39.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POULT,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POULT,2016,-10.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POULT,2017,9.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POULT,2018,0.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POULT,2019,-1.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POULT,2020,-0.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POULT,2021,9.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POULT,2022,33.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,POULT,2023,-7.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,SHEEPGOAT,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,SHEEPGOAT,2016,-3.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,SHEEPGOAT,2017,-0.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,SHEEPGOAT,2018,-1.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,SHEEPGOAT,2019,1.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,SHEEPGOAT,2020,0.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,SHEEPGOAT,2021,2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,SHEEPGOAT,2022,12.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,SHEEPGOAT,2023,4.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT,2016,-3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT,2017,8.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT,2018,0.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT,2019,1.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT,2020,0.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT,2021,8.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT,2022,20.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT,2023,3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT_NOFV,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT_NOFV,2016,-4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT_NOFV,2017,8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT_NOFV,2018,0.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT_NOFV,2019,0.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT_NOFV,2020,-1.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT_NOFV,2021,9.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT_NOFV,2022,27,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,TOTAGRICOUT_NOFV,2023,0.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,VEGETSAND,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,VEGETSAND,2016,-4.5,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,VEGETSAND,2017,14.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,VEGETSAND,2018,-5.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,VEGETSAND,2019,9.2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,VEGETSAND,2020,2,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,VEGETSAND,2021,1.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,VEGETSAND,2022,16.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,VEGETSAND,2023,4.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WHEATSPEL,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WHEATSPEL,2016,-21.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WHEATSPEL,2017,0.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WHEATSPEL,2018,3.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WHEATSPEL,2019,5.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WHEATSPEL,2020,11.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WHEATSPEL,2021,32.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WHEATSPEL,2022,36.9,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WHEATSPEL,2023,-24,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WINE,2015,,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WINE,2016,-0.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WINE,2017,5.8,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WINE,2018,12.7,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WINE,2019,-9.3,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WINE,2020,-1.4,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WINE,2021,0.1,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WINE,2022,9.6,,,,,,,,,,
IT1:101_12_DF_DCSP_PREZZIAGR_4(1.0),A,IT,74,ALL,WINE,2023,-3.1,,,,,,,,,,
